仓库,仓库类型,货主,货品ID,货品编号,货品名称,装帧形式,货品件数,空盒子库存,空盒子货品编码,空盒子货品名称,可维修数量,平均库龄,周转天数,同步时间
武清仓,维修库位,智能内容,500787,9787510686177,学而思秘籍小学数学思维培养5级（智能教辅）,盒装,62,350,HZ9787510686177,(盒子)学而思秘籍小学数学思维培养5级（智能教辅2024）,62,635.0,199.29,2026-08-06 11:04:45
武清仓,维修库位,智能内容,658996,9787550521810,小学数学思维培养7级（智能教辅2024新）,盒装,60,658,HZ9787550521810,(盒子)小学数学思维培养7级（智能教辅2024新）,60,561.05,12.27,2026-08-06 11:04:45
武清仓,维修库位,智能内容,658994,9787550521803,小学数学思维培养6级（智能教辅2024新）,盒装,55,787,HZ9787550521803,(盒子)小学数学思维培养6级（智能教辅2024新）,55,633.0,22.4,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537645,9787572237287,小学英语周周学 2级 上册,盒装,46,790,HZ9787572237287,(盒子)小学英语周周学 2级 上册,46,633.04,26.2,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537649,9787572237324,小学英语周周学 6级 上册,盒装,45,1450,HZ9787572237324,(盒子)小学英语周周学 6级 上册,45,633.04,34.62,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537661,9787572247316,剑桥英语周周学3级下册,盒装,42,1466,HZ9787572247316,(盒子)剑桥英语周周学3级下册,42,633.05,22.63,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500756,9787510686634,小学数学周周学一年级上册,盒装,49,40,HZ9787510686634,(盒子)小学数学周周学一年级上册,40,635.0,9.34,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500776,9787510687327,学而思秘籍小学语文阅读与写作 3级（智能教辅）,盒装,39,672,HZ9787510687327,(盒子)学而思秘籍小学语文阅读与写作 3级（智能教辅）,39,635.0,29.5,2026-08-06 11:04:45
武清仓,维修库位,智能内容,649834,9787501267583,迪士尼英语2级,盒装,39,684,HZ9787501267583,（盒子）迪士尼英语2级,39,635.0,28.31,2026-08-06 11:04:45
武清仓,维修库位,智能内容,658998,9787550521827,小学数学思维培养9级（智能教辅2024新）,盒装,37,670,HZ9787550521827,(盒子)小学数学思维培养9级（智能教辅2024新）,37,633.0,15.42,2026-08-06 11:04:45
武清仓,维修库位,智能内容,573116,9787551828932,看图写话方法课,盒装,36,292,HZ9787551828932,（盒子）看图写话方法课,36,633.0,11.1,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537647,9787572237300,小学英语周周学 4级 上册,盒装,35,1609,HZ9787572237300,(盒子)小学英语周周学 4级 上册,35,635.0,71.59,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537660,9787572247309,剑桥英语周周学2级下册,盒装,35,1312,HZ9787572247309,(盒子)剑桥英语周周学2级下册,35,633.03,24.61,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500883,2020042118303,学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,盒装,33,50,HZ2020042118303,(盒子)学而思大语文分级阅读·第三学段第二季 5-6年级（全八册）,33,570.39,14.63,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537658,9787572247286,剑桥英语周周学4级下册,盒装,33,1058,HZ9787572247286,(盒子)剑桥英语周周学4级下册,33,633.0,70.71,2026-08-06 11:04:45
武清仓,维修库位,智能内容,581065,6973473321405,阅读理解方法课,盒装,46,31,HZ6973473321405,(盒子)阅读理解方法课,31,633.0,12.51,2026-08-06 11:04:45
武清仓,维修库位,智能内容,572881,9787551828949,小学作文方法课,盒装,23,338,HZ9787551828949,(盒子)小学作文方法课,23,633.35,11.01,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537644,9787572237270,小学英语周周学 1级 上册,盒装,22,1087,HZ9787572237270,(盒子)小学英语周周学 1级 上册,22,633.09,7.12,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537646,9787572237294,小学英语周周学 3级 上册,盒装,22,1434,HZ9787572237294,(盒子)小学英语周周学 3级 上册,22,633.0,25.06,2026-08-06 11:04:45
武清仓,维修库位,智能内容,595377,9787572271403,摩比爱数学 飞跃篇 智能版,盒装,22,200,HZ9787572271403,（盒子）摩比爱数学 飞跃篇 智能版,22,634.82,4.33,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500779,9787510687303,学而思秘籍小学语文阅读与写作 1级（智能教辅）,盒装,19,51,HZ9787510687303,(盒子)学而思秘籍小学语文阅读与写作 1级（智能教辅）,19,635.0,4.33,2026-08-06 11:04:45
武清仓,维修库位,智能内容,572876,ZNNR20230607102,哈佛外教英语启蒙 第二级,盒装,17,1306,HZZNNR20230607102,（盒子）哈佛外教英语启蒙 第二级,17,635.0,23.18,2026-08-06 11:04:45
武清仓,维修库位,智能内容,655550,ZNNR20240528101,Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,盒装,17,463,HZZNNR20240528101,（盒子）Reading A-Z 美国小学同步阅读（零基础启蒙速刷版）,17,635.0,14.04,2026-08-06 11:04:45
武清仓,维修库位,智能内容,595375,9787572271380,摩比爱数学 萌芽篇 智能版,盒装,14,256,HZ9787572271380,（盒子）摩比爱数学 萌芽篇 智能版,14,635.0,5.06,2026-08-06 11:04:45
武清仓,维修库位,智能内容,546718,9787572247330,剑桥英语周周学6级下册,盒装,13,1225,HZ9787572247330,(盒子)剑桥英语周周学6级下册,13,635.0,18.57,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500791,9787510686146,学而思秘籍小学数学思维培养2级（智能教辅）,盒装,12,220,HZ9787510686146,(盒子)学而思秘籍小学数学思维培养2级（智能教辅2024）,12,591.92,67.5,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537648,9787572237317,小学英语周周学 5级 上册,盒装,12,1994,HZ9787572237317,(盒子)小学英语周周学 5级 上册,12,635.0,28.42,2026-08-06 11:04:45
武清仓,维修库位,智能内容,582611,9787830124342,Hello English Readers英语分级阅读3级下（2023）,盒装,12,23,HZ9787830124342,（盒子）Hello English Readers英语分级阅读3级下（2023）,12,635.0,9.39,2026-08-06 11:04:45
武清仓,维修库位,智能内容,582612,9787830124359,Hello English Readers英语分级阅读4级上（2023）,盒装,12,79,HZ9787830124359,（盒子）Hello English Readers英语分级阅读4级上（2023）,12,635.0,5.22,2026-08-06 11:04:45
武清仓,维修库位,智能内容,582615,9787830124380,Hello English Readers英语分级阅读5级下（2023）,盒装,12,36,HZ9787830124380,（盒子）Hello English Readers英语分级阅读5级下（2023）,12,635.0,3.86,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500782,9787510686221,学而思秘籍小学数学思维培养10级（智能教辅）,盒装,11,400,HZ9787510686221,(盒子)学而思秘籍小学数学思维培养10级（智能教辅）,11,635.0,4.48,2026-08-06 11:04:45
武清仓,维修库位,智能内容,572875,ZNNR20230607101,哈佛外教英语启蒙 第一级,盒装,10,950,HZZNNR20230607101,（盒子）哈佛外教英语启蒙 第一级,10,635.0,10.23,2026-08-06 11:04:45
武清仓,维修库位,智能内容,537659,9787572247293,剑桥英语周周学1级下册,盒装,8,1228,HZ9787572247293,(盒子)剑桥英语周周学1级下册,8,633.12,3.32,2026-08-06 11:04:45
武清仓,维修库位,智能内容,572877,ZNNR20230607103,哈佛外教英语启蒙 第三级,盒装,6,1041,HZZNNR20230607103,（盒子）哈佛外教英语启蒙 第三级,6,635.0,14.21,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500788,9787510686160,学而思秘籍小学数学思维培养4级（智能教辅）,盒装,5,40,HZ9787510686160,(盒子)学而思秘籍小学数学思维培养4级（智能教辅2024）,5,635.0,64.29,2026-08-06 11:04:45
武清仓,维修库位,智能内容,546717,9787572247323,剑桥英语周周学5级下册,盒装,5,1639,HZ9787572247323,(盒子)剑桥英语周周学5级下册,5,635.0,6.72,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533754,9787513823630,Hello English Readers分级阅读5级（下）,盒装,4,205,HZ9787513823630,(盒子)Hello English Readers分级阅读5级（下）,4,635.0,51.43,2026-08-06 11:04:45
武清仓,维修库位,智能内容,661575,9787550522008,小学生剑桥KET考试冲刺营,盒装,4,803,HZ9787550522008,(盒子)小学生剑桥KET考试冲刺营,4,633.0,0.39,2026-08-06 11:04:45
武清仓,维修库位,智能内容,500786,9787510686184,学而思秘籍小学数学思维培养6级（智能教辅）,盒装,3,50,HZ9787510686184,(盒子)学而思秘籍小学数学思维培养6级（智能教辅2024）,3,635.0,10.38,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533736,9787513822923,Hello English Readers分级阅读6级（上）,盒装,3,77,HZ9787513822923,(盒子)Hello English Readers分级阅读6级（上）,3,577.0,8.44,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533751,9787513823609,Hello English Readers分级阅读2级（下）,盒装,3,101,HZ9787513823609,(盒子)Hello English Readers分级阅读2级（下）,3,635.0,5.62,2026-08-06 11:04:45
武清仓,维修库位,智能内容,546437,20221221001,文言四宝 中考文言文满分宝盒,盒装,3,99,HZ20221221001,(盒子)文言四宝 中考文言文满分宝盒,3,635.0,7.71,2026-08-06 11:04:45
武清仓,维修库位,智能内容,530622,9783942056595,Reading A-Z Stage 2,盒装,2,106,HZ9783942056595,(盒子)Reading A-Z Stage 2,2,600.0,1.86,2026-08-06 11:04:45
武清仓,维修库位,智能内容,530623,9783942056601,Reading A-Z Stage 3,盒装,2,192,HZ9783942056601,(盒子)Reading A-Z Stage 3,2,593.0,0.23,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533733,9787513822893,Hello English Readers分级阅读3级（上）,盒装,2,144,HZ9787513822893,(盒子)Hello English Readers分级阅读3级（上）,2,635.0,30.0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533755,9787513823647,Hello English Readers分级阅读6级（下）,盒装,2,85,HZ9787513823647,(盒子)Hello English Readers分级阅读6级（下）,2,635.0,45.0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,539818,XESTZ97870001,学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,盒装,2,105,HZXESTZ97870001,(盒子)学而思大语文分级阅读·第一学段第一季 1-2年级（全十册）,2,633.0,5.81,2026-08-06 11:04:45
武清仓,维修库位,智能内容,572878,ZNNR20230607104,哈佛外教英语启蒙 第四级,盒装,2,863,HZZNNR20230607104,（盒子）哈佛外教英语启蒙 第四级,2,635.0,5.0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,530629,9783942056663,Reading A-Z Stage 9,盒装,1,167,HZ9783942056663,(盒子)Reading A-Z Stage 9,1,600.0,0.15,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533732,9787513822886,Hello English Readers分级阅读2级（上）,盒装,1,1,HZ9787513822886,(盒子)Hello English Readers分级阅读2级（上）,1,583.0,11.25,2026-08-06 11:04:45
武清仓,维修库位,智能内容,533752,9787513823616,Hello English Readers分级阅读3级（下）,盒装,1,350,HZ9787513823616,(盒子)Hello English Readers分级阅读3级（下）,1,635.0,18.0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,801723,9787548952329I,幼小衔接倒计时99天-26升级版（B版）,平装,756,0,,,756,36.58,27.16,2026-08-06 11:04:45
武清仓,维修库位,智能内容,595502,9787218170008,初中英语语法：中考考频分区速学,平装,728,0,,,728,618.13,12.86,2026-08-06 11:04:45
武清仓,维修库位,智能内容,789653,9787548963806,小初语法漫画学练,平装,479,0,,,479,120.1,2.52,2026-08-06 11:04:45
武清仓,维修库位,智能内容,805672,9787501272464,初中名著·七上 西游记（上下册）（2026）,平装,267,0,,,267,38.58,5.33,2026-08-06 11:04:45
武清仓,维修库位,智能内容,569620,9787551167239,10分钟七大能力全脑开发练习册 3-4岁,平装,263,0,,,263,633.15,6.47,2026-08-06 11:04:45
武清仓,维修库位,智能内容,804978,9787519058500B,快乐读书吧·二年级上册·读读童话故事（全四册）（2026线上升级版）,平装,256,0,,,256,52.68,7.28,2026-08-06 11:04:45
武清仓,维修库位,智能内容,653759,9787501267798,考上清北的十个故事（2024）,平装,252,0,,,252,611.52,36.4,2026-08-06 11:04:45
武清仓,维修库位,智能内容,796559,ZNNR260323102,快乐读书吧·三年级上册（全3册）（2026线上版）,平装,240,0,,,240,64.93,2.75,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799310,9787548955924G,新标准.暑假预复习.一升二年级(2026),平装,224,0,,,224,52.08,2.34,2026-08-06 11:04:45
武清仓,维修库位,智能内容,569629,9787830123994,摩比玩出专注力,平装,208,0,,,208,624.54,3.25,2026-08-06 11:04:45
武清仓,维修库位,智能内容,805671,9787501272471,初中名著·七上 朝花夕拾（2026）,平装,188,0,,,188,34.66,4.21,2026-08-06 11:04:45
武清仓,维修库位,智能内容,723831,9787572271373B,摩比爱数学 探索篇（新国标一书一码版）,平装,185,0,,,185,223.94,9.47,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799096,ZNNR260407101,幼小衔接第一步·一日一练（全4册）,平装,178,0,,,178,77.4,4.45,2026-08-06 11:04:45
武清仓,维修库位,智能内容,654159,9787548956815,摩比爱成语,平装,156,0,,,156,633.0,3.48,2026-08-06 11:04:45
武清仓,维修库位,智能内容,696615,6973473325281,摩比思维机X200摩比七大能力游戏卡（69码）,平装,154,0,,,154,414.39,2.48,2026-08-06 11:04:45
武清仓,维修库位,智能内容,723833,9787572271397B,摩比爱数学 萌芽篇（新国标一书一码版）,平装,153,0,,,153,221.48,8.83,2026-08-06 11:04:45
武清仓,维修库位,智能内容,569621,9787551167246,10分钟七大能力全脑开发练习册 4-5岁,平装,150,0,,,150,633.28,4.2,2026-08-06 11:04:45
武清仓,维修库位,智能内容,693069,9787830125912,入园倒计时21天,平装,148,0,,,148,399.72,1.36,2026-08-06 11:04:45
武清仓,维修库位,智能内容,723829,9787572271410C,摩比爱数学 飞跃篇（新国标一书一码版）,平装,141,0,,,141,238.99,8.45,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799311,9787548955832G,新标准.暑假预复习.二升三年级(2026),平装,127,0,,,127,62.25,5.83,2026-08-06 11:04:45
武清仓,维修库位,智能内容,650148,9787551164160A,计算真有趣-20以内数的计算（升级版）,平装,126,0,,,126,633.32,28.14,2026-08-06 11:04:45
武清仓,维修库位,智能内容,654929,9787550521599,一年级我来啦 · 幼小衔接测试卷（2024）,平装,92,0,,,92,596.51,9.2,2026-08-06 11:04:45
武清仓,维修库位,智能内容,789405,9787548952329H,幼小衔接倒计时99天（2026版）,平装,83,0,,,83,170.19,2.87,2026-08-06 11:04:45
武清仓,维修库位,智能内容,791167,9787830126575,摩比爱识字第一级（升级版）,平装,78,0,,,78,140.63,1.4,2026-08-06 11:04:45
武清仓,维修库位,智能内容,655527,9787556524822,Reading A-Z 美国小学同步阅读 L2,平装,75,0,,,75,239.27,7.3,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799312,9787548956822G,新标准.暑假预复习.三升四年级(2026),平装,74,0,,,74,65.05,5.88,2026-08-06 11:04:45
武清仓,维修库位,智能内容,655032,9787550521582,思维导图速记1000字（全3册）,平装,72,0,,,72,633.03,4.68,2026-08-06 11:04:45
武清仓,维修库位,智能内容,655526,9787556524815,Reading A-Z 美国小学同步阅读 L1,平装,72,0,,,72,240.72,4.48,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710852,9787501270354,摩比爱数学萌芽篇上（2025版）,平装,70,0,,,70,267.54,6.28,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710856,9787501270330,摩比爱数学飞跃篇上（2025版）,平装,70,0,,,70,262.07,8.7,2026-08-06 11:04:45
武清仓,维修库位,智能内容,803766,9787557922597,暑假计算天天练 二升三年级,平装,69,0,,,69,52.29,4.35,2026-08-06 11:04:45
武清仓,维修库位,智能内容,666750,9787548958604,幼小衔接计算48招,平装,68,0,,,68,624.46,5.36,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710854,9787501270347,摩比爱数学探索篇上（2025版）,平装,65,0,,,65,273.58,6.76,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662622,9787550521919,小学数学思维培养4级(2024新),平装,59,0,,,59,519.88,4.01,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662623,9787550522091,小学数学思维培养6级(2024新),平装,57,0,,,57,521.51,4.14,2026-08-06 11:04:45
武清仓,维修库位,智能内容,654539,9787551172158,30天拼音拼读速记（全2册）,平装,56,0,,,56,633.8,4.05,2026-08-06 11:04:45
武清仓,维修库位,智能内容,655532,ZNNR20240528102,RAZ单词王点读大书,平装,56,0,,,56,625.48,5.56,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662620,9787550522077,小学数学思维培养2级(2024新),平装,56,0,,,56,562.05,3.57,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710853,9787501270484,摩比爱数学萌芽篇下（2025版）,平装,56,0,,,56,276.55,11.8,2026-08-06 11:04:45
武清仓,维修库位,智能内容,569622,9787551167253,10分钟七大能力全脑开发练习册 5-6岁,平装,55,0,,,55,633.73,1.79,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662621,9787550522084,小学数学思维培养3级(2024新),平装,54,0,,,54,617.57,2.92,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662619,9787550522060,小学数学思维培养1级(2024新),平装,53,0,,,53,633.75,2.65,2026-08-06 11:04:45
武清仓,维修库位,智能内容,693017,9787548960850,摩比启蒙机x200摩比思维卡L1,平装,51,0,,,51,444.39,0.32,2026-08-06 11:04:45
武清仓,维修库位,智能内容,551671,9787548952312,摩比玩折纸,平装,50,0,,,50,633.14,2.06,2026-08-06 11:04:45
武清仓,维修库位,智能内容,791168,9787830126582,摩比爱识字第二级（升级版）,平装,50,0,,,50,139.54,1.42,2026-08-06 11:04:45
武清仓,维修库位,智能内容,699964,9787571651954,每天15分钟 七年级计算,平装,48,0,,,48,376.5,0.72,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662631,9787550521940,思维创新大通关数学一年级（2024平装版）,平装,45,0,,,45,358.27,7.64,2026-08-06 11:04:45
武清仓,维修库位,智能内容,700721,9787574807587,英语启蒙日常表达篇,平装,45,0,,,45,364.71,3.7,2026-08-06 11:04:45
武清仓,维修库位,智能内容,796558,ZNNR260323101,快乐读书吧·二年级上册（全五册）（2026三网版）,平装,45,0,,,45,71.91,3.3,2026-08-06 11:04:45
武清仓,维修库位,智能内容,791169,9787830126599,摩比爱识字第三级（升级版）,平装,43,0,,,43,143.26,1.18,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662624,9787550522107,小学数学思维培养7级(2024新),平装,41,0,,,41,633.0,2.2,2026-08-06 11:04:45
武清仓,维修库位,智能内容,671002,9787550522176,小学数学思维培养5级(2024新),平装,41,0,,,41,628.37,2.85,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710855,9787501270477,摩比爱数学探索篇下（2025版）,平装,41,0,,,41,280.71,10.22,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799314,9787548957010G,新标准.暑假预复习.五升六年级(2026),平装,39,0,,,39,68.26,7.12,2026-08-06 11:04:45
武清仓,维修库位,智能内容,663167,9787830125172,摩比爱拼音（2024）,平装,37,0,,,37,634.11,1.56,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662632,9787550521957,思维创新大通关数学二年级（2024平装版）,平装,36,0,,,36,383.69,7.9,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799094,9787519921651,拼音一日一练,平装,35,0,,,35,83.37,6.31,2026-08-06 11:04:45
武清仓,维修库位,智能内容,558791,2980571097438,zp.湖南科技-四五快读（全8册）大套,,32,0,,,32,52.0,0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,546871,9787532968268,摩比分级数学 飞跃篇,平装,31,0,,,31,619.03,8.16,2026-08-06 11:04:45
武清仓,维修库位,智能内容,793373,9787519921262,大声读必认字（升级版）,平装,31,0,,,31,135.03,1.84,2026-08-06 11:04:45
武清仓,维修库位,智能内容,710857,9787501270491,摩比爱数学飞跃篇下（2025版）,平装,30,0,,,30,287.07,7.87,2026-08-06 11:04:45
武清仓,维修库位,智能内容,693025,9787548960829,摩比启蒙机X200-小猪佩奇英语卡L1,平装,29,0,,,29,443.93,0.23,2026-08-06 11:04:45
武清仓,维修库位,智能内容,610709,9787537988971,摩比汉语分级阅读 飞跃篇 点读书,平装,29,0,,,29,634.55,4.47,2026-08-06 11:04:45
武清仓,维修库位,智能内容,682011,9787548952329E,幼小衔接倒计时99天-定制升级版 （2025）,平装,29,0,,,29,527.79,1.89,2026-08-06 11:04:45
武清仓,维修库位,智能内容,701212,9787557919917,计算天天练二年级上册（2025）,平装,29,0,,,29,369.0,4.54,2026-08-06 11:04:45
武清仓,维修库位,智能内容,690455,9787556528356,Reading A-Z 速刷版,平装,28,0,,,28,477.36,2.14,2026-08-06 11:04:45
武清仓,维修库位,智能内容,564981,ZNNR202304130006,学而思秘籍·小学数学应用题专项突破+练习（六年级）（2023）,平装,27,0,,,27,578.81,15.28,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662634,9787550521933,思维创新大通关数学四年级（2024平装版）,平装,25,0,,,25,379.28,8.06,2026-08-06 11:04:45
武清仓,维修库位,智能内容,683627,9787830125790,英语晨读 读出英语基本功,平装,25,0,,,25,525.64,2.42,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662635,9787550521926,思维创新大通关数学五年级（2024平装版）,平装,24,0,,,24,372.96,4.86,2026-08-06 11:04:45
武清仓,维修库位,智能内容,664556,9787548957614,摩比爱计算 萌芽篇（2024）,平装,24,0,,,24,634.67,1.29,2026-08-06 11:04:45
武清仓,维修库位,智能内容,667604,9787830125301,大语文诵读 幼儿启蒙,平装,24,0,,,24,598.25,1.61,2026-08-06 11:04:45
武清仓,维修库位,智能内容,789074,9787501271689,摩比汉语分级绘本 第一级,平装,24,0,,,24,150.25,3.04,2026-08-06 11:04:45
武清仓,维修库位,智能内容,725873,9787519917449A,8大模型趣解新乘除（升级版）,平装,23,0,,,23,278.0,2.6,2026-08-06 11:04:45
武清仓,维修库位,智能内容,546870,9787532968244,摩比分级数学 探索篇,平装,22,0,,,22,622.86,7.47,2026-08-06 11:04:45
武清仓,维修库位,智能内容,654453,9787501267750,学前七大能力课堂 思维启蒙第1课 5~6岁 4~6（2024）,平装,22,0,,,22,622.14,4.79,2026-08-06 11:04:45
武清仓,维修库位,智能内容,799313,9787548957003G,新标准.暑假预复习.四升五年级(2026),平装,22,0,,,22,92.14,2.93,2026-08-06 11:04:45
武清仓,维修库位,智能内容,693077,9787548960836,摩比启蒙机X200小猪佩奇语文卡·1级,平装,21,0,,,21,443.67,0.15,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662489,9787501268115,摩比爱表达（2024）,平装,21,0,,,21,635.0,1.32,2026-08-06 11:04:45
武清仓,维修库位,智能内容,671566,9787550522749,思维创新大通关数学六年级(2024平装版),平装,21,0,,,21,380.29,6.36,2026-08-06 11:04:45
武清仓,维修库位,智能内容,725796,9787571646691,初中英语作文,平装,21,0,,,21,278.0,0.6,2026-08-06 11:04:45
武清仓,维修库位,智能内容,725798,9787571646684,初中作文,平装,21,0,,,21,277.57,0.63,2026-08-06 11:04:45
武清仓,维修库位,Learn and Play,674288,9787540893699,英语天天练小学核心900词（书号版）,,20,0,,,20,435.0,600.0,2026-08-06 11:04:45
武清仓,维修库位,智能内容,662633,9787550521964,思维创新大通关数学三年级（2024平装版）,平装,19,0,,,19,391.53,4.55,2026-08-06 11:04:45
武清仓,维修库位,智能内容,691508,9787519058500,快乐读书吧·二年级上册·读读童话故事（全4册）（线上版）,平装,19,0,,,19,453.37,0.41,2026-08-06 11:04:45
